method,split,start,last_sample,end_exclusive_estimated,n_samples,estimated_minutes,dominant_increase_metric,max_score,rtt_ms,jitter_ms,loss_rate,dns_latency_ms,http_latency_ms
isolation_forest,train,2026-08-27 00:35:30+07:00,2026-08-27 00:40:00+07:00,2026-08-27 00:40:30+07:00,10,5.0,jitter_ms,0.7032727973838059,127.82000000000001,193.74997,0.0,51.534090000000006,548.73729
isolation_forest,train,2026-08-27 00:47:30+07:00,2026-08-27 01:00:00+07:00,2026-08-27 01:00:30+07:00,26,13.0,jitter_ms,0.7562145489747049,145.61442307692306,152.34736923076923,0.0,51.99618846153846,926.801219230769
isolation_forest,train,2026-08-27 06:39:30+07:00,2026-08-27 06:56:30+07:00,2026-08-27 06:57:00+07:00,35,17.5,jitter_ms,0.8129908595105394,231.21846285714284,251.69187142857143,0.007142857142857143,49.88876571428571,3257.608942857143
isolation_forest,train,2026-08-27 20:55:30+07:00,2026-08-27 21:22:00+07:00,2026-08-27 21:22:30+07:00,54,27.0,http_latency_ms,0.6625825051259437,174.9291351851852,22.28060925925926,0.12407407407407407,186.26437962962967,1847.2650833333332
isolation_forest,train,2026-08-27 21:26:30+07:00,2026-08-27 21:30:30+07:00,2026-08-27 21:31:00+07:00,9,4.5,http_latency_ms,0.6250028365846931,158.6025,17.242944444444447,0.17777777777777776,171.97455555555555,1691.8330888888888
isolation_forest,train,2026-08-27 21:33:00+07:00,2026-08-27 21:34:00+07:00,2026-08-27 21:34:30+07:00,3,1.5,http_latency_ms,0.6231387491700348,149.9023,21.017366666666668,0.18333333333333335,162.24103333333335,1630.0511333333334
isolation_forest,train,2026-08-28 06:15:30+07:00,2026-08-28 06:22:30+07:00,2026-08-28 06:23:00+07:00,15,7.5,jitter_ms,0.7654804565989143,277.5733333333333,458.39553333333333,0.0,50.50087333333334,586.0965600000001
isolation_forest,train,2026-08-28 06:25:30+07:00,2026-08-28 06:30:30+07:00,2026-08-28 06:31:00+07:00,11,5.5,jitter_ms,0.7535549038069429,181.27954545454546,358.38182727272726,0.0,68.14464545454545,784.3951727272728
isolation_forest,train,2026-08-28 06:42:30+07:00,2026-08-28 06:43:30+07:00,2026-08-28 06:44:00+07:00,3,1.5,http_latency_ms,0.6214211024330161,57.72596666666667,8.479866666666666,0.0,51.42946666666668,1755.119633333333
isolation_forest,train,2026-08-28 20:55:30+07:00,2026-08-28 20:57:00+07:00,2026-08-28 20:57:30+07:00,4,2.0,http_latency_ms,0.6088552233270577,166.45732500000003,24.321800000000003,0.05625000000000001,178.541225,1801.71685
isolation_forest,train,2026-08-28 21:00:30+07:00,2026-08-28 21:19:00+07:00,2026-08-28 21:19:30+07:00,38,19.0,http_latency_ms,0.6464669789917642,173.85729736842103,20.856797368421052,0.14539473684210527,186.32818947368423,1850.6128710526314
isolation_forest,train,2026-08-28 21:20:30+07:00,2026-08-28 21:23:30+07:00,2026-08-28 21:24:00+07:00,7,3.5,http_latency_ms,0.614400717210044,169.27188571428573,21.733042857142856,0.0642857142857143,182.16135714285716,1756.2342857142855
isolation_forest,train,2026-08-28 21:27:30+07:00,2026-08-28 21:33:30+07:00,2026-08-28 21:34:00+07:00,13,6.5,http_latency_ms,0.6118452633311003,153.0346923076923,22.767523076923073,0.1673076923076923,165.43974615384616,1635.322753846154
isolation_forest,train,2026-08-28 21:35:00+07:00,2026-08-28 21:37:00+07:00,2026-08-28 21:37:30+07:00,5,2.5,http_latency_ms,0.6311568247887004,143.85891999999998,13.512840000000002,0.18000000000000002,155.3777,1514.1879199999998
isolation_forest,train,2026-08-29 07:09:00+07:00,2026-08-29 07:15:00+07:00,2026-08-29 07:15:30+07:00,13,6.5,http_latency_ms,0.6804266130342227,55.992492307692295,6.804953846153847,0.0,430.8693852564102,2517.7136615384616
isolation_forest,train,2026-08-29 15:08:30+07:00,2026-08-29 15:15:30+07:00,2026-08-29 15:16:00+07:00,15,7.5,http_latency_ms,0.7308019801719073,61.925,22.51102666666667,0.03333333333333333,76.57322,6203.9494466666665
isolation_forest,train,2026-08-29 15:25:00+07:00,2026-08-29 15:34:00+07:00,2026-08-29 15:34:30+07:00,19,9.5,jitter_ms,0.757644721765941,167.36095789473688,151.20872631578948,0.0,74.56185263157897,684.2186421052633
isolation_forest,train,2026-08-29 20:49:00+07:00,2026-08-29 20:51:30+07:00,2026-08-29 20:52:00+07:00,6,3.0,http_latency_ms,0.6235776502763944,155.24951666666666,14.358733333333332,0.1875,167.06288333333333,1686.4721833333333
isolation_forest,train,2026-08-29 20:54:00+07:00,2026-08-29 20:58:30+07:00,2026-08-29 20:59:00+07:00,10,5.0,http_latency_ms,0.6113335879607754,163.74439,27.281050000000004,0.12249999999999998,174.69468999999998,1768.14557
isolation_forest,train,2026-08-29 21:01:00+07:00,2026-08-29 21:17:30+07:00,2026-08-29 21:18:00+07:00,34,17.0,http_latency_ms,0.6388099402494679,173.80135588235294,25.720585294117644,0.11985294117647059,183.77185588235292,1846.227773529412
isolation_forest,train,2026-08-29 21:18:30+07:00,2026-08-29 21:25:30+07:00,2026-08-29 21:26:00+07:00,15,7.5,http_latency_ms,0.624517426789343,166.23168666666666,23.19344,0.17833333333333332,177.62472,1782.5291733333333
isolation_forest,train,2026-08-29 21:29:00+07:00,2026-08-29 21:32:30+07:00,2026-08-29 21:33:00+07:00,8,4.0,http_latency_ms,0.6289558070732523,146.5392,24.68975,0.18125,162.043275,1629.0033749999998
isolation_forest,train,2026-08-30 20:48:00+07:00,2026-08-30 20:50:00+07:00,2026-08-30 20:50:30+07:00,5,2.5,http_latency_ms,0.6103390625941865,158.38536000000002,15.810080000000003,0.125,166.63262,1676.6863400000002
isolation_forest,train,2026-08-30 20:56:00+07:00,2026-08-30 21:01:00+07:00,2026-08-30 21:01:30+07:00,11,5.5,http_latency_ms,0.6278809336127514,169.8320454545455,20.036745454545454,0.07045454545454545,177.5845,1804.842609090909
isolation_forest,train,2026-08-30 21:02:00+07:00,2026-08-30 21:13:30+07:00,2026-08-30 21:14:00+07:00,24,12.0,http_latency_ms,0.62667058043294,173.27262083333335,24.9834875,0.09375,184.36281666666665,1833.5590333333337
isolation_forest,train,2026-08-30 21:17:30+07:00,2026-08-30 21:18:30+07:00,2026-08-30 21:19:00+07:00,3,1.5,jitter_ms,0.6148354493740373,167.10856666666666,31.132133333333332,0.17499999999999996,176.5897,1818.4205666666667
isolation_forest,train,2026-08-30 21:20:00+07:00,2026-08-30 21:22:00+07:00,2026-08-30 21:22:30+07:00,5,2.5,http_latency_ms,0.6167647991089231,163.79046000000002,25.69112,0.16,172.47390000000001,1747.69508
isolation_forest,train,2026-08-30 21:23:00+07:00,2026-08-30 21:25:30+07:00,2026-08-30 21:26:00+07:00,6,3.0,http_latency_ms,0.6218714012651761,158.69463333333337,20.588816666666666,0.07083333333333333,169.03903333333335,1673.9902833333335
isolation_forest,train,2026-08-30 21:29:30+07:00,2026-08-30 21:37:00+07:00,2026-08-30 21:37:30+07:00,16,8.0,http_latency_ms,0.6348373575283415,138.95838125,23.58806875,0.2015625,152.82031875,1545.7573874999998
isolation_forest,train,2026-08-31 04:54:30+07:00,2026-08-31 04:59:00+07:00,2026-08-31 04:59:30+07:00,10,5.0,jitter_ms,0.7199147576787953,120.36499999999998,101.74998,0.0,57.76508,1380.1644199999998
isolation_forest,train,2026-08-31 05:05:00+07:00,2026-08-31 05:12:00+07:00,2026-08-31 05:12:30+07:00,15,7.5,jitter_ms,0.7268343541112213,137.23999999999998,187.74891333333332,0.0,50.86983333333333,501.85714
isolation_forest,train,2026-08-31 05:23:00+07:00,2026-08-31 05:34:00+07:00,2026-08-31 05:34:30+07:00,23,11.5,jitter_ms,0.7591841196920797,147.97391304347823,232.85066086956522,0.0,51.56180434782609,711.0512826086957
isolation_forest,train,2026-08-31 05:35:00+07:00,2026-08-31 05:39:00+07:00,2026-08-31 05:39:30+07:00,9,4.5,jitter_ms,0.6211819272873562,70.0,25.162888888888887,0.0,48.44565555555555,879.9160666666667
isolation_forest,train,2026-08-31 05:52:00+07:00,2026-08-31 06:01:00+07:00,2026-08-31 06:01:30+07:00,19,9.5,jitter_ms,0.7520269202439799,133.93552631578945,215.06495263157893,0.0,51.65421578947369,734.1071368421051
isolation_forest,train,2026-08-31 06:24:30+07:00,2026-08-31 06:59:00+07:00,2026-08-31 06:59:30+07:00,70,35.0,jitter_ms,0.7717207179892026,185.93285714285713,289.27905714285725,0.0,51.91138000000001,837.9734242857143
isolation_forest,train,2026-08-31 07:05:00+07:00,2026-08-31 07:13:30+07:00,2026-08-31 07:14:00+07:00,18,9.0,jitter_ms,0.7633044894637006,204.61111111111114,277.7462666666667,0.0,48.856300000000005,646.3456222222223
isolation_forest,train,2026-08-31 07:21:30+07:00,2026-08-31 07:26:00+07:00,2026-08-31 07:26:30+07:00,10,5.0,jitter_ms,0.6895792357605429,104.05499999999999,77.31335999999999,0.0,50.622040000000005,988.75449
isolation_forest,train,2026-08-31 07:34:30+07:00,2026-08-31 07:39:00+07:00,2026-08-31 07:39:30+07:00,10,5.0,jitter_ms,0.6561463526151661,102.24,64.91328999999999,0.0,51.51494,737.66763
isolation_forest,train,2026-08-31 07:40:30+07:00,2026-08-31 08:57:00+07:00,2026-08-31 08:57:30+07:00,154,77.0,jitter_ms,0.8251826580304059,223.62165187590185,327.99006911976915,0.022727272727272728,53.01464372294372,1991.2085509018752
isolation_forest,train,2026-08-31 08:58:00+07:00,2026-08-31 09:03:30+07:00,2026-08-31 09:04:00+07:00,12,6.0,jitter_ms,0.8009791907470395,188.23403333333337,299.875025,0.024999999999999998,51.2089,4021.057433333333
isolation_forest,train,2026-08-31 09:05:30+07:00,2026-08-31 09:21:30+07:00,2026-08-31 09:22:00+07:00,33,16.5,jitter_ms,0.8257411542384044,319.95153333333326,543.0677666666666,0.07878787878787878,225.2805060606061,11052.09825151515
isolation_forest,train,2026-08-31 20:28:00+07:00,2026-08-31 20:30:00+07:00,2026-08-31 20:30:30+07:00,5,2.5,http_latency_ms,0.6122442674001337,125.61214000000002,16.48478,0.24,132.40742,1316.0552999999993
isolation_forest,train,2026-08-31 20:56:00+07:00,2026-08-31 20:57:00+07:00,2026-08-31 20:57:30+07:00,3,1.5,http_latency_ms,0.6080510440458703,171.69449999999998,21.988100000000003,0.16666666666666666,184.11220000000003,1813.0708333333325
isolation_forest,train,2026-08-31 20:58:30+07:00,2026-08-31 21:28:30+07:00,2026-08-31 21:29:00+07:00,61,30.5,http_latency_ms,0.6730829423833905,174.51608852459015,26.700009836065572,0.15491803278688523,183.17606065573767,1803.109680327868
isolation_forest,train,2026-08-31 21:34:00+07:00,2026-08-31 21:35:00+07:00,2026-08-31 21:35:30+07:00,3,1.5,http_latency_ms,0.6075891659373429,145.29049999999998,18.952133333333332,0.17499999999999996,153.30780000000001,1531.7320666666662
isolation_forest,train,2026-08-31 21:37:00+07:00,2026-08-31 21:38:00+07:00,2026-08-31 21:38:30+07:00,3,1.5,http_latency_ms,0.6188449729826209,141.85693333333333,15.895066666666667,0.18333333333333335,147.82496666666665,1467.704966666666
isolation_forest,train,2026-09-01 20:50:00+07:00,2026-09-01 20:55:00+07:00,2026-09-01 20:55:30+07:00,11,5.5,http_latency_ms,0.621760634327631,172.05754545454545,24.73475454545455,0.11136363636363637,177.4609818181818,1766.617527272727
isolation_forest,train,2026-09-01 20:57:00+07:00,2026-09-01 20:58:00+07:00,2026-09-01 20:58:30+07:00,3,1.5,http_latency_ms,0.6075857565952032,172.47366666666667,23.43513333333333,0.075,183.55859999999998,1816.3101333333334
isolation_forest,train,2026-09-01 20:59:00+07:00,2026-09-01 21:17:00+07:00,2026-09-01 21:17:30+07:00,37,18.5,http_latency_ms,0.6776129561288583,174.9161378378378,21.73,0.19256756756756757,186.8965972972973,1859.5660621621619
isolation_forest,train,2026-09-01 21:18:00+07:00,2026-09-01 21:19:00+07:00,2026-09-01 21:19:30+07:00,3,1.5,http_latency_ms,0.6169468736542634,168.2787,19.9025,0.06666666666666667,181.60063333333332,1829.7876333333334
isolation_forest,test,2026-09-02 20:48:00+07:00,2026-09-02 20:53:30+07:00,2026-09-02 20:54:00+07:00,12,6.0,http_latency_ms,0.6291624642770834,167.32724166666665,23.177741666666666,0.19374999999999998,177.274525,1729.3807583333335
isolation_forest,test,2026-09-02 20:54:30+07:00,2026-09-02 21:22:30+07:00,2026-09-02 21:23:00+07:00,57,28.5,http_latency_ms,0.6766289337798467,174.08832105263156,23.95237192982456,0.16798245614035087,184.77279473684212,1857.1023052631579
isolation_forest,test,2026-09-02 21:37:00+07:00,2026-09-02 21:38:30+07:00,2026-09-02 21:39:00+07:00,4,2.0,http_latency_ms,0.6277643856856123,145.88695,13.236225000000001,0.1875,144.827475,1415.4328999999998
isolation_forest,test,2026-09-02 21:40:30+07:00,2026-09-02 21:42:00+07:00,2026-09-02 21:42:30+07:00,4,2.0,http_latency_ms,0.615172407475594,134.645425,16.861075,0.2,136.55225,1360.14425
isolation_forest,test,2026-09-03 20:51:00+07:00,2026-09-03 20:52:00+07:00,2026-09-03 20:52:30+07:00,3,1.5,http_latency_ms,0.6105105510842597,173.5527,18.812099999999997,0.16666666666666666,178.2712,1775.7721
isolation_forest,test,2026-09-03 20:57:30+07:00,2026-09-03 21:24:30+07:00,2026-09-03 21:25:00+07:00,55,27.5,http_latency_ms,0.6446852806910163,168.27635818181815,21.913674545454544,0.16636363636363638,184.66003818181824,1811.3399618181813
isolation_forest,test,2026-09-03 21:27:00+07:00,2026-09-03 21:29:00+07:00,2026-09-03 21:29:30+07:00,5,2.5,http_latency_ms,0.607354199076824,155.93806,18.05068,0.034999999999999996,162.77691999999996,1602.02758
isolation_forest,test,2026-09-04 20:51:00+07:00,2026-09-04 21:19:00+07:00,2026-09-04 21:19:30+07:00,57,28.5,http_latency_ms,0.6788536609609659,170.47850877192982,24.36376666666667,0.1456140350877193,185.38349824561405,1851.2189333333333
isolation_forest,test,2026-09-04 21:21:30+07:00,2026-09-04 21:25:00+07:00,2026-09-04 21:25:30+07:00,8,4.0,http_latency_ms,0.6152198627360351,161.32565,25.349975,0.078125,171.65985,1674.869825
isolation_forest,test,2026-09-04 21:26:00+07:00,2026-09-04 21:28:30+07:00,2026-09-04 21:29:00+07:00,6,3.0,jitter_ms,0.6128526077941088,153.08835,28.269350000000003,0.05833333333333333,165.82394999999997,1634.6011833333332
isolation_forest,test,2026-09-05 20:45:30+07:00,2026-09-05 20:50:30+07:00,2026-09-05 20:51:00+07:00,11,5.5,http_latency_ms,0.6274460200430856,157.52437272727272,16.20261818181818,0.19318181818181818,169.39962727272723,1668.8320272727274
isolation_forest,test,2026-09-05 20:59:00+07:00,2026-09-05 21:08:30+07:00,2026-09-05 21:09:00+07:00,20,10.0,http_latency_ms,0.6251386556651565,170.19102500000002,20.593655000000002,0.11875,182.63373499999997,1857.9302649999997
isolation_forest,test,2026-09-05 21:09:30+07:00,2026-09-05 21:16:30+07:00,2026-09-05 21:17:00+07:00,15,7.5,http_latency_ms,0.6315058611312373,164.1645666666667,17.743753333333334,0.20666666666666672,180.20657333333335,1822.3547199999998
isolation_forest,test,2026-09-05 21:17:30+07:00,2026-09-05 21:19:30+07:00,2026-09-05 21:20:00+07:00,5,2.5,http_latency_ms,0.6362542899400282,158.54458,22.9671,0.17500000000000002,172.56068,1769.3714800000002
isolation_forest,test,2026-09-05 21:24:30+07:00,2026-09-05 21:26:00+07:00,2026-09-05 21:26:30+07:00,4,2.0,http_latency_ms,0.6239089761498404,145.933875,19.22585,0.20625,159.59705,1612.7224
isolation_forest,test,2026-09-05 21:29:00+07:00,2026-09-05 21:30:00+07:00,2026-09-05 21:30:30+07:00,3,1.5,http_latency_ms,0.6173203328646738,144.56406666666666,16.366533333333333,0.18333333333333335,150.7293,1524.7299333333333
isolation_forest,test,2026-09-06 20:58:30+07:00,2026-09-06 21:11:30+07:00,2026-09-06 21:12:00+07:00,27,13.5,http_latency_ms,0.6528282679761239,173.92071851851853,23.87497407407407,0.17037037037037037,182.581162962963,1844.328537037037
isolation_forest,test,2026-09-06 21:13:30+07:00,2026-09-06 21:16:00+07:00,2026-09-06 21:16:30+07:00,6,3.0,http_latency_ms,0.6200873193626184,172.6070666666667,24.670783333333333,0.075,179.68123333333335,1791.2450333333334
isolation_forest,test,2026-09-07 20:44:00+07:00,2026-09-07 20:47:00+07:00,2026-09-07 20:47:30+07:00,7,3.5,http_latency_ms,0.6198468770991216,160.39532857142856,16.329642857142858,0.18214285714285713,171.66709999999998,1723.1934571428571
isolation_forest,test,2026-09-07 20:52:30+07:00,2026-09-07 21:18:00+07:00,2026-09-07 21:18:30+07:00,52,26.0,http_latency_ms,0.6675194432828416,173.83161346153844,24.40485576923077,0.1774038461538462,185.9301076923077,1833.3018288461537
isolation_forest,test,2026-09-07 21:19:00+07:00,2026-09-07 21:23:30+07:00,2026-09-07 21:24:00+07:00,10,5.0,http_latency_ms,0.6144160545132882,160.94897,23.37035,0.08750000000000001,171.54856,1720.1605000000004
